race,vehicle_number,lap,zone_id,classification,x_meters,y_meters
R1,98,12,2,Conservative,535489.9830579372,3710762.3075978775
R1,98,12,3,Conservative,535270.0560923992,3710271.7310847538
R1,98,12,4,Conservative,535650.5857967524,3710625.021226606
R1,98,12,5,Optimal,535780.9062869654,3710631.4257942764
R1,98,12,6,Conservative,535527.114904186,3710298.0525320037
R1,98,12,7,Conservative,535169.2849144201,3710125.870124337
R1,98,12,8,Aggressive,535098.7142298829,3710051.1747134007
R1,98,12,9,Optimal,534901.5452734247,3710113.053763801
R1,98,12,10,Conservative,534942.7804432487,3710268.000421783
R1,98,12,11,Conservative,535066.2992256164,3710198.2408177666
R1,98,13,1,Conservative,535466.6024741165,3710571.050953749
R1,98,13,2,Conservative,535494.9198415359,3710768.247005863
R1,98,13,3,Conservative,535279.9536747135,3710277.2655993863
R1,98,13,4,Conservative,535649.8727163482,3710626.287417619
R1,98,13,5,Aggressive,535787.2691567249,3710634.832989057
R1,98,13,6,Conservative,535528.5332785734,3710297.634821071
R1,98,13,7,Conservative,535170.7032978904,3710125.452360729
R1,98,13,8,Aggressive,535099.4334438887,3710048.216733336
R1,98,13,9,Optimal,534898.7146573211,3710112.1976207765
R1,98,13,10,Conservative,534941.3835734843,3710262.497093935
R1,98,13,11,Conservative,535064.1863018476,3710194.849580212
R1,98,14,1,Conservative,535465.2028341859,3710566.3934202124
R1,98,14,2,Conservative,535488.5772234964,3710759.3418109342
R1,98,14,3,Conservative,535269.3461346899,3710272.1514279693
R1,98,14,4,Conservative,535650.5904941644,3710623.75241304
R1,98,14,5,Conservative,535782.3309103213,3710629.3163692923
R1,98,14,6,Conservative,535529.9485324259,3710298.0629856056
R1,98,14,7,Conservative,535174.2376724748,3710127.5799835017
R1,98,14,8,Optimal,535101.5571780215,3710048.647416009
R1,98,14,9,Optimal,534894.4626029381,3710112.6051573493
R1,98,14,10,Conservative,534939.2583455428,3710262.4893836034
R1,98,14,11,Conservative,535063.4825068542,3710193.5781886457
R1,98,15,1,Conservative,535463.7658112178,3710571.886393678
R1,98,15,2,Conservative,535482.8962120783,3710763.127367768
R1,98,15,3,Conservative,535269.3476835623,3710271.728490409
R1,98,15,4,Conservative,535647.0454469839,3710624.5851764926
R1,98,15,5,Conservative,535780.9015723702,3710632.694607938
R1,98,15,6,Conservative,535529.9438514326,3710299.331798496
R1,98,15,7,Conservative,535172.8177445995,3710128.420684041
R1,98,15,8,Optimal,535100.8472115243,3710049.0677715833
R1,98,15,9,Optimal,534895.8886378843,3710110.072666433
R1,98,15,10,Conservative,534939.2598799142,3710262.0664461176
R1,98,15,11,Conservative,535060.6565473519,3710191.4531852067
R1,98,16,1,Conservative,535460.2269916681,3710571.027474733
R1,98,16,2,Conservative,535481.4950509391,3710758.8927681632
R1,98,16,3,Conservative,535267.231749726,3710269.1830823338
R1,98,16,4,Conservative,535650.5904941644,3710623.75241304
R1,98,16,5,Optimal,535780.9125730899,3710629.73404273
R1,98,16,6,Conservative,535527.1227052162,3710295.9378438606
R1,98,16,7,Conservative,535172.8208337139,3710127.574809137
R1,98,16,8,Optimal,535100.143410384,3710047.796377658
R1,98,16,9,Aggressive,534894.4641352636,3710112.1822199635
R1,98,16,10,Conservative,534939.9682892594,3710262.0690161753
R1,98,16,11,Conservative,535063.4855864348,3710192.732313706
R1,98,17,1,Conservative,535462.3568250055,3710569.766487252
R1,98,17,2,Conservative,535482.1925147042,3710761.8559437464
R1,98,17,3,Conservative,535266.5094019753,3710272.9869262297
R1,98,17,4,Conservative,535648.4653446339,3710623.744545529
R1,98,17,5,Optimal,535781.6130980973,3710631.851364362
R1,98,17,6,Conservative,535532.0643910602,3710300.6084521404
R1,98,17,7,Conservative,535168.582672394,3710124.1757876966
R1,98,17,8,Aggressive,535098.725018716,3710048.2141516786
R1,98,17,9,Optimal,534896.5985908009,3710109.6522958246
R1,98,17,10,Conservative,534937.8399926075,3710262.9071811303
R1,98,17,11,Conservative,535066.3130848598,3710194.4343805164
R1,98,18,1,Conservative,535462.3599400204,3710568.9206116865
R1,98,18,2,Conservative,535487.8579392848,3710762.2997655547
R1,98,18,3,Conservative,535271.479105934,3710270.04452336
R1,98,18,4,Conservative,535647.7600928154,3710622.8960474213
R1,98,18,5,Optimal,535782.319909167,3710632.2769345012
R1,98,18,6,Conservative,535529.9563340783,3710295.9482974596
R1,98,18,7,Conservative,535169.2941808224,3710123.332499642
R1,98,18,8,Optimal,535100.8533769428,3710047.376022031
R1,98,18,9,Optimal,534895.8855731102,3710110.9185412023
R1,98,18,10,Conservative,534939.2598799142,3710262.0664461176
R1,98,18,11,Conservative,535063.4886660149,3710191.886438768
R1,98,19,1,Conservative,535463.7767142083,3710568.925829192
R1,98,19,2,Conservative,535488.5709884531,3710761.033562557
R1,98,19,3,Conservative,535271.4868507575,3710267.929835565
R1,98,19,4,Conservative,535649.882110987,3710623.7497904846
R1,98,19,5,Optimal,535781.6115265344,3710632.2743022502
R1,98,19,6,Conservative,535532.7806002132,3710298.496377671
R1,98,19,7,Conservative,535184.127732819,3710135.2290841034
R1,98,19,8,Aggressive,535101.560260793,3710047.8015412325
R1,98,19,9,Optimal,534895.166426179,3710113.876536181
R1,98,19,10,Conservative,534939.2552767994,3710263.335258579
R1,98,19,11,Conservative,535065.6108299977,3710192.7400513235
R1,98,20,1,Conservative,535464.4835437025,3710569.3513758066
R1,98,20,2,Conservative,535487.1604772924,3710759.336589543
R1,98,20,3,Conservative,535271.480654899,3710269.6215858
R1,98,20,4,Conservative,535649.8883740763,3710622.058039066
R1,98,20,5,Optimal,535781.6115265344,3710632.2743022502
R1,98,20,6,Conservative,535533.493688703,3710297.230178519
R1,98,20,7,Conservative,535170.7141091271,3710122.4917985843
R1,98,20,8,Optimal,535100.862625066,3710044.838397709
R1,98,20,9,Optimal,534895.8947674304,3710108.3809168963
R1,98,20,10,Conservative,534938.55914227,3710259.9491886795
R1,98,20,11,Conservative,535061.3649619641,3710191.455764152
R1,98,21,1,Conservative,535463.7673687884,3710571.463455895
R1,98,21,2,Conservative,535485.7452897265,3710758.9084304576
R1,98,21,3,Conservative,535271.4651652417,3710273.8509614067
R1,98,21,4,Conservative,535649.8805452142,3710624.1727283387
R1,98,21,5,Conservative,535783.0251485482,3710633.125442581
R1,98,22,4,Conservative,535649.8852425319,3710622.903914775
R1,98,22,5,Optimal,535780.9062869654,3710631.4257942764
R1,98,22,6,Conservative,535532.0690723349,3710299.3396392455
R1,98,22,7,Conservative,535172.8223782708,3710127.151871685
R1,98,22,8,Aggressive,535101.5618021785,3710047.378603845
R1,98,22,9,Optimal,534895.1710232496,3710112.6077240217
R1,98,22,10,Conservative,534939.2675517692,3710259.951758685
R1,98,22,11,Conservative,535064.1924611346,3710193.1578303305
R1,98,23,1,Conservative,535463.7689263588,3710571.04051811
R1,98,23,2,Conservative,535483.6170532464,3710759.7464748845
R1,98,23,3,Conservative,535267.9432563669,3710268.339801405
R1,98,23,4,Conservative,535649.8852425319,3710622.903914775
R1,98,23,5,Optimal,535780.911001559,3710630.156980616
R1,98,23,6,Conservative,535529.946972095,3710298.4859232344
R1,98,23,7,Conservative,535193.2954500227,3710146.682043602
R1,98,23,8,Optimal,535100.1279971425,3710052.0257515498
R1,98,23,9,Aggressive,534899.4169474914,3710113.8919373103
R1,98,23,10,Conservative,534941.3712977604,3710265.8805938447
R1,98,23,11,Conservative,535062.7617743169,3710196.959109312
R1,98,24,1,Conservative,535464.4804285007,3710570.1972513744
R1,98,24,2,Conservative,535489.9814991134,3710762.730535786
R1,98,24,3,Conservative,535270.0653858173,3710269.1934593967
R1,98,24,4,Conservative,535651.298877341,3710623.755035647
R1,98,24,5,Optimal,535781.6162412225,3710631.005488587
R1,98,24,6,Conservative,535510.1864292668,3710278.11175978
R1,98,24,7,Conservative,535171.4148064128,3710124.6090728287
R1,98,24,8,Optimal,535100.8564596511,3710046.530147256
R1,98,24,9,Optimal,534897.3131411254,3710107.9631131142
R1,98,24,10,Conservative,534939.2614142855,3710261.6435086294
R1,98,24,11,Conservative,535064.9054951818,3710191.8915971266
R1,98,25,1,Conservative,535464.4788708995,3710570.620189157
R1,98,25,2,Conservative,535487.8626154754,3710761.0309518347
R1,98,25,3,Conservative,535268.6501166121,3710268.7653332017
R1,98,25,4,Conservative,535648.4731731841,3710621.6298562572
R1,98,25,5,Optimal,535781.619384347,3710630.1596128144
R1,98,25,6,Conservative,535530.6616205708,3710296.7967862464
R1,98,25,7,Conservative,535187.6590104472,3710138.2025868087
R1,98,25,8,Aggressive,535098.0242996925,3710046.096883138
R1,98,25,9,Optimal,534898.7315149445,3710107.5453095403
R1,98,25,10,Conservative,534938.5484018899,3710262.909751085
R1,98,25,11,Conservative,535062.7787116743,3710192.3067971347
R1,98,26,1,Conservative,535463.7751566387,3710569.348766975
R1,98,26,2,Conservative,535486.4474281898,3710760.6027926416
R1,98,26,3,Conservative,535267.9308658906,3710271.723301875
R1,98,26,4,Conservative,535648.4622132126,3710624.590421239
R1,98,26,5,Conservative,535780.1931897704,3710632.69197579
R1,98,26,6,Conservative,535528.5301580362,3710298.4806963303
R1,98,26,7,Conservative,535190.4756861455,3710142.8652522345
R1,98,26,8,Optimal,535100.1372450893,3710049.488127211
R1,98,26,9,Optimal,534897.311608677,3710108.3860504976
R1,98,26,10,Conservative,534937.8369239882,3710263.7530561048
R1,98,26,11,Conservative,535064.9024154773,3710192.7374720657
R1,98,27,1,Conservative,535462.352152482,3710571.0353006036
R1,98,27,2,Conservative,535487.8594980151,3710761.8768276474
R1,98,27,3,Conservative,535266.5171457154,3710270.8722384316
R1,98,27,4,Conservative,535648.4653446339,3710623.744545529
R1,98,27,5,Optimal,535780.1994757724,3710631.0002242415
R1,98,27,6,Conservative,535532.0643910602,3710300.6084521404
R1,98,27,7,Conservative,535186.9475014737,3710139.0458735297
R1,98,27,8,Optimal,535100.1418690606,3710048.2193150455
R1,98,27,9,Aggressive,534895.175620319,3710111.3389118635
R1,98,27,10,Conservative,534938.5514705706,3710262.063876111
R1,98,27,11,Conservative,535065.6154496474,3710191.471238915
R1,98,28,1,Conservative,535463.0698846531,3710568.5002826317
R1,98,28,2,Conservative,535486.4505455247,3710759.756916832
R1,98,28,3,Conservative,535267.9339635107,3710270.8774267556
R1,98,28,4,Conservative,535649.1752935512,3710623.324230125
R1,98,28,5,Optimal,535780.1931897704,3710632.69197579
R1,98,28,6,Conservative,535551.8029829687,3710326.903789034
R1,98,28,7,Conservative,535186.2406280804,3710138.6203479185
R1,98,28,8,Aggressive,535098.7281012383,3710047.368276904
R1,98,28,9,Conservative,534896.6031880536,3710108.38348367
R1,98,28,10,Conservative,534940.675164171,3710262.4945237725
R1,98,28,11,Conservative,535061.3588031774,3710193.1475140275
R1,98,29,1,Conservative,535465.1919307666,3710569.35398469
R1,98,29,2,Conservative,535485.7312619973,3710762.7148716073
R1,93,1,7,Conservative,535170.002600512,3710123.3350865366
R1,93,1,8,Conservative,535101.5587194073,3710048.22447862
R1,93,1,9,Conservative,534895.1710232496,3710112.6077240217
R1,93,1,10,Conservative,534945.6217521564,3710265.8960159225
R1,93,1,11,Conservative,535064.1909213131,3710193.5807677996
R1,93,2,1,Conservative,535464.4913317044,3710567.236686893
R1,93,2,2,Conservative,535496.3521774913,3710764.022849297
R1,93,2,3,Conservative,535267.2224570545,3710271.720707687
R1,93,2,4,Conservative,535649.8915056201,3710621.212163359
R1,93,2,5,Aggressive,535783.0314350487,3710631.43369103
R1,93,2,6,Conservative,535520.7517200678,3710294.6455134344
R1,93,2,7,Conservative,535169.994878355,3710125.4497737824
R1,93,2,8,Conservative,535098.6834046037,3710059.6334612453
R1,93,2,9,Conservative,534907.1789121684,3710122.3789254255
R1,93,2,10,Conservative,534945.6094749294,3710269.2795158564
R1,93,2,11,Conservative,535067.0014799418,3710199.9351470275
R1,93,3,1,Conservative,535465.2075070776,3710565.124606868
R1,93,3,2,Conservative,535489.2653322933,3710764.842614498
R1,93,3,3,Conservative,535272.187514896,3710270.0471178605
R1,93,3,4,Conservative,535648.4653446339,3710623.744545529
R1,93,3,5,Conservative,535781.6115265344,3710632.2743022502
R1,93,3,6,Conservative,535531.3575445793,3710300.1829008725
R1,93,3,7,Conservative,535182.7155301566,3710133.9550959007
R1,93,3,8,Conservative,535101.560260793,3710047.8015412325
R1,93,3,9,Conservative,534898.7345799649,3710106.6994347735
R1,93,3,10,Conservative,534942.1011897719,3710259.962039229
R1,93,3,11,Conservative,535064.1986204191,3710191.466080452
R1,93,4,1,Conservative,535462.3833026119,3710562.5765449773
R1,93,4,2,Conservative,535491.4029214781,3710761.4669438726
R1,93,4,3,Conservative,535273.5857441071,3710275.1275577573
R1,93,4,4,Conservative,535649.882110987,3710623.7497904846
R1,93,4,5,Optimal,535783.7319594624,3710633.5510128266
R1,93,4,6,Conservative,535529.9438514326,3710299.331798496
R1,93,4,7,Conservative,535171.411717425,3710125.4549477277
R1,93,4,8,Conservative,535099.4288200107,3710049.4855455016
R1,93,4,9,Conservative,534893.7112783213,3710124.444837633
R1,93,4,10,Conservative,534942.0919827989,3710262.4996641506
R1,93,4,11,Conservative,535059.2274012977,3710194.831527225
R1,93,5,1,Conservative,535465.2028341859,3710566.3934202124
R1,93,5,2,Optimal,535489.2778026375,3710761.4591112374
R1,93,5,3,Optimal,535271.4760080035,3710270.890398479
R1,93,5,4,Conservative,535650.595191575,3710622.4835994756
R1,93,5,5,Optimal,535781.6162412225,3710631.005488587
R1,93,5,6,Conservative,535531.3591049731,3710299.759963241
R1,93,5,7,Conservative,535172.1124143333,3710127.5722220335
R1,93,5,8,Optimal,535097.3097095713,3710047.786051133
R1,93,5,9,Optimal,534899.4276752941,3710110.931375602
R1,93,5,10,Optimal,534942.8003921139,3710262.502234417
R1,93,5,11,Conservative,535062.7725526374,3710193.9985470143
R1,93,6,1,Conservative,535464.4757556967,3710571.466064726
R1,93,6,2,Optimal,535489.987734408,3710761.038784157
R1,93,6,3,Conservative,535272.1844169033,3710270.8929929794
R1,93,6,4,Conservative,535649.8868083042,3710622.4809769206
R1,93,6,5,Aggressive,535783.0267201735,3710632.7025046917
R1,93,6,6,Conservative,535532.0659514852,3710300.185514509
R1,93,6,7,Conservative,535169.9995116497,3710124.1809614324
R1,93,6,8,Optimal,535101.5540952494,3710049.493290786
R1,93,6,9,Optimal,534897.2916868341,3710113.8842365104
R1,93,6,10,Optimal,534942.8019266408,3710262.07929693
R1,93,6,11,Conservative,535064.1909213131,3710193.5807677996
R1,93,7,1,Optimal,535465.8972025034,3710570.2024691934
R1,93,7,2,Optimal,535489.2793614299,3710761.03617333
R1,93,7,3,Conservative,535272.8943748297,3710270.4726499734
R1,93,7,4,Conservative,535650.5920599682,3710623.3294751844
R1,93,7,5,Aggressive,535783.738246088,3710631.859261272
R1,93,7,6,Conservative,535529.9438514326,3710299.331798496
R1,93,7,7,Conservative,535174.2392170939,3710127.157046049
R1,93,7,8,Optimal,535100.143410384,3710047.796377658
R1,93,7,9,Optimal,534895.8825083356,3710111.764415973
R1,93,7,10,Aggressive,534939.2629486567,3710261.2205711426
R1,93,7,11,Optimal,535063.4825068542,3710193.5781886457
R1,93,8,1,Optimal,535464.4897741044,3710567.6596246753
R1,93,8,2,Optimal,535489.987734408,3710761.038784157
R1,93,8,3,Conservative,535271.4853017931,3710268.3527731234
R1,93,8,4,Conservative,535649.1768592924,3710622.901292272
R1,93,8,5,Optimal,535783.7492476767,3710628.898696065
R1,93,8,6,Conservative,535508.7649340641,3710279.3753486476
R1,93,8,7,Conservative,535170.706386816,3710124.60648583
R1,93,8,8,Optimal,535098.7296424992,3710046.9453395163
R1,93,8,9,Optimal,534896.5939935468,3710110.9211079786
R1,93,8,10,Optimal,534942.8034611677,3710261.656359442
R1,93,8,11,Conservative,535063.487126225,3710192.3093762365
R1,93,9,1,Optimal,535465.1872578702,3710570.6227980405
R1,93,9,2,Optimal,535485.0244477512,3710762.2893231865
R1,93,9,3,Conservative,535270.7737948399,3710269.1960537937
R1,93,9,4,Conservative,535647.7679212085,3710620.781358154
R1,93,9,5,Aggressive,535782.3230523547,3710631.4310587263
R1,93,9,6,Conservative,535532.0643910602,3710300.6084521404
R1,93,9,7,Conservative,535169.9995116497,3710124.1809614324
R1,93,9,8,Optimal,535099.4334438887,3710048.216733336
R1,93,9,9,Optimal,534898.0062369772,3710112.1950538447
R1,93,9,10,Optimal,534942.7927194765,3710264.61692186
R1,93,9,11,Optimal,535064.1878416697,3710194.426642741
R1,93,10,1,Conservative,535465.1888155024,3710570.199860257
R1,93,10,2,Aggressive,535487.1480077013,3710762.7200927916
R1,93,10,3,Conservative,535270.7598544304,3710273.002491833
R1,93,10,4,Conservative,535651.297311506,3710624.177973503
R1,93,10,5,Optimal,535782.312051195,3710634.3916239426
R1,93,10,6,Conservative,535529.9485324259,3710298.0629856056
R1,93,10,7,Conservative,535170.7079312785,3710124.18354838
R1,93,10,8,Aggressive,535100.1357037652,3710049.9110646
R1,93,10,9,Optimal,534901.5514039707,3710111.362014253
R1,93,10,10,Conservative,534942.0827758203,3710265.037289082
R1,93,10,11,Optimal,535065.6000508093,3710195.7006136198
R1,93,11,1,Conservative,535465.8940871764,3710571.0483447607
R1,93,11,2,Optimal,535489.2715674667,3710763.1508628647
R1,93,11,3,Conservative,535269.3492324346,3710271.3055528486
R1,93,11,4,Conservative,535652.7109460052,3710625.029094586
R1,93,11,5,Optimal,535781.6162412225,3710631.005488587
R1,93,11,6,Conservative,535529.9454117639,3710298.908860865
R1,93,11,7,Conservative,535186.2406280804,3710138.6203479185
R1,93,11,8,Aggressive,535099.4288200107,3710049.4855455016
R1,93,11,9,Optimal,534898.7146573211,3710112.1976207765
R1,93,11,10,Conservative,534944.9133430907,3710265.893445446
R1,93,11,11,Optimal,535063.476347691,3710195.269938527
R1,93,12,1,Optimal,535464.4851013032,3710568.9284380237
R1,93,12,2,Optimal,535491.3982448203,3710762.7357575945
R1,93,12,3,Conservative,535267.2487862759,3710264.530769209
R1,93,12,4,Conservative,535649.8915056201,3710621.212163359
R1,93,12,5,Aggressive,535781.6288137167,3710627.6219855007
R1,93,12,6,Conservative,535532.0690723349,3710299.3396392455
R1,93,12,7,Conservative,535169.2941808224,3710123.332499642
